uuid,ml,ap,dv
,,,
e4bf981f-b613-425d-902e-25d2d8f8be7c,5957,3469,2177
,,,
8fbf02b5-d1c1-4251-859e-820877af9180,5957,3469,2177
,,,
abd80ed8-5d1d-45dd-a5ae-18677fd838e4,5963,3463,2159
,,,
f998ce64-8dd5-4cae-befe-435f4c7bf654,5975,3450,2124
,,,
edede9b1-c9af-4ff7-abde-32112d681017,5983,3442,2108
,,,
03205658-12b6-41c7-ab4b-c93e67b49767,6006,3419,2060
,,,
cfe97858-fcb2-4701-b1d6-8651bb963989,6027,3401,2009
,,,
9481132c-779e-47ed-b419-a85c6083f972,6037,3401,1971
,,,
fb9d93f0-e7bd-499f-9add-58fbc0fe3b43,6037,3401,1971
,,,
5cc3fccc-ca25-4095-967a-5f00363f4aa1,6042,3401,1952
,,,
10f452a6-7563-475b-923a-80d854034b32,6047,3401,1933
,,,
0816b01b-e7bc-4bca-992a-5b36840e5a2c,6052,3399,1915
,,,
def61fae-5943-4a88-9372-3f9472a50611,6075,3375,1825
,,,
958cef19-a29c-420c-9270-94ed9a35de73,5200,3876,4902
,,,
d8be4c78-ace1-4eda-a82d-27b3cfe5a589,5265,3876,4693
,,,
a22b37f4-e6da-456a-a6dd-6d18269bd71d,5282,3873,4636
,,,
9f8b6f26-7f24-4b2f-bd66-911cab0c7710,5378,3851,4397
,,,
bbcc46e7-0f1b-499d-8285-b62d0c3f2e19,5585,3717,3595
,,,
f98718ef-6002-4c67-bf13-8262d8366494,5623,3701,3505
,,,
cd4d42f0-9f2a-4fa8-a6fb-8aaaa1a5f590,5950,3476,2233
,,,
8f0f8517-9178-4950-823c-4353258f272a,5957,3469,2177
,,,
814f14a2-ee54-4875-accc-d5dd71fb37f0,6022,3403,2027
,,,
d448c504-bc34-455a-982c-c13711d4472f,6052,3399,1915
,,,
e5ac48cb-da77-4110-9de3-bd799e168b18,6052,3399,1915
,,,
3cc45872-f3db-4cc2-8874-dfcd5ce4c573,6075,3375,1825
,,,
7cb03bf8-3931-49ce-99ce-c52f8ad99036,4201,5825,4937
,,,
dcb7bc7b-1a7d-476e-9605-10fa3ad4235e,4160,5750,4824
,,,
c5182f09-087a-48a0-a9d9-e37c3ec817a0,4151,5750,4745
,,,
34ee01a9-5d17-4afa-915d-24241b94d859,4120,5750,4609
,,,
4912f863-2daf-4da1-b5f4-44e9055b1525,4112,5750,4591
,,,
5329a31f-a32f-4edd-a400-9e4948deb91e,4105,5750,4572
,,,
b6378a98-7b2e-40ae-b6bb-1aa09406cddc,4054,5750,4442
,,,
6433cbd5-f437-4368-b80c-33eac009b52c,4011,5733,4311
,,,
b1639e4a-5784-4d0b-9174-0eb85c9f4408,3970,5724,4158
,,,
b714e740-a4cf-4660-9176-9c4a4d705c4a,3970,5724,4158
,,,
4a087b2f-5302-452b-a1ca-ba22ae6f5bfb,3927,5724,4025
,,,
85e8e220-baa7-4838-bf28-b0615c3b4eed,3851,5675,3579
,,,
2cdcf51e-addb-4e41-8634-c431c86804c6,3826,5675,3503
,,,
337061d2-d7ee-492e-a299-3f3535b13cc4,3783,5631,3225
,,,
4730b47b-42cd-4582-990e-21dcf3280cb0,3748,5621,3089
,,,
f9cc1c87-0406-4971-82b0-5a478511c77d,3709,5599,2896
,,,
b03ae9dd-6078-41e3-999f-0073e9537fd6,3651,5598,2723
,,,
1befe1d4-9dce-4e83-adae-4d46aa3221e3,3651,5594,2588
,,,
c7833361-f1f1-4b1f-b5b8-eb1520f0a66b,3551,5511,2246
,,,
9e408724-ea35-471c-afc9-ec2af1fbaa65,3524,5500,2096
,,,
763f74f6-7d8f-44f3-b3da-f699c92e5e38,3422,5449,1686
,,,
bff81342-807a-4175-bf9e-551d3fd16550,3410,5449,1648
,,,
f0e3961a-6dce-49e0-b242-1217c08dbc8f,3656,5599,2743
,,,
ac051e3b-1bca-40f6-92d6-15639a56ef11,3651,5579,2665
,,,
133fe3e4-22a8-4e38-b9d1-9eac4ebd05de,5123,5727,3968
,,,
505e6abd-1447-407e-bcd4-94f8f647d5a2,4897,5737,2998
,,,
7dfcfcfe-3a7f-4ef3-9b09-32ff4db423d8,4850,5749,2780
,,,
a2734b8a-fa02-4fe3-88a6-f8e93792812b,4624,5775,1837
,,,
50f69685-aafc-431d-996a-a0d088ccf36d,4617,5775,1799
,,,
f8a7835a-aa72-433a-807b-8257d5513b6a,4617,5775,1799
,,,
c0e8cc98-f219-4bd1-b669-d68a855f248d,4613,5775,1780
,,,
d2402151-108b-4754-b1b6-3f896647387f,4613,5775,1780
,,,
5b248f46-8344-438f-afbe-6763ab66b354,4601,5775,1664
,,,
7386035d-9cfd-4a4c-8d9d-08bc37bb95bd,4601,5775,1605
,,,
b2a298f0-9f34-4f10-b9cb-86b258925a8b,4601,5775,1605
,,,
32f6918e-ca39-40c8-a692-dd91efe67c17,4601,5775,1566
,,,
3489a6b2-0e8a-4621-b064-ae185e3163da,4601,5775,1527
,,,
69c34f2f-655c-4df5-bce5-ffa1a08e9382,4600,5775,1488
,,,
b5c5bea4-e79c-449a-bfc5-98a34c4e81a7,4596,5775,1469
,,,
013cadba-ae22-4e36-b704-b51c8d35bd6d,4590,5775,1431
,,,
dd41c5c7-c6b1-4e15-a64d-f7d53ae03e2a,4583,5775,1392
,,,
43602e42-2f1d-42e7-938d-b3b69620680d,4576,5775,1354
,,,
2f91fb94-43d4-4c64-b742-24dff288a476,4576,5775,1354
,,,
a635d001-2f2e-40d2-9505-da1abcfe6585,4573,5775,1335
,,,
99ae1a63-8cd5-44ff-a98a-ef1b0afd1639,4573,5775,1335
,,,
c3eeaea0-28bd-4045-b2f9-de3da57d8fee,4573,5775,1335
,,,
77ede069-dd03-4114-a351-ba806c7735ae,4570,5775,1316
,,,
d904b7e8-91f1-4619-9fc7-410c55a585e2,4564,5775,1277
,,,
74903517-cd08-4833-a864-85083d39b02a,4564,5775,1277
,,,
86987624-8ed9-4849-bad5-6eaaa332f1ec,4560,5775,1258
,,,
5c8d6b78-19ee-4c14-9a53-6a5a03967192,4560,5775,1258
,,,
7e5b30b8-4d4a-4bfd-927a-56c1009eb36d,4557,5775,1239
,,,
658a95d3-56a6-4606-9abc-d7de0e1c3aab,4557,5775,1239
,,,
d82b9bf4-323b-462c-86a9-e15aac35069b,4557,5775,1239
,,,
1c3d383f-535a-46ca-a149-be62a254b83c,4554,5775,1219
,,,
bfb5a715-942e-40c9-b643-731d0aba1b41,4551,5775,1200
,,,
a5904166-dcc2-42b9-a8c9-c3d3fe7f8839,4551,5775,1200
,,,
3820d06f-d16c-420a-9931-0efd8ee3d2ea,4547,5775,1181
,,,
2f551deb-1bf6-4f6b-b958-cfee1630c2c5,4543,5775,1162
,,,
dee777c7-145e-4698-8fb1-dfbc12c31624,4526,5775,1027
,,,
071ac34a-877b-4655-b6ca-37e5fd8b1520,4526,5775,1008
,,,
d8fec102-ec23-4e4e-84cb-a8b49484bf97,4617,5775,1799
,,,
d56d6e16-6693-44a7-833d-4a494d85bc88,4601,5775,1605
,,,
4f1f6807-b4dd-4158-834e-ffe240b21399,4601,5775,1566
,,,
cece03aa-51fa-4ee3-9ac1-e57f227736b7,4583,5775,1392
,,,
8154fd52-fc84-4ce7-b13a-63acfd5da3d7,4564,5775,1277
,,,
d7ff2604-aabd-431a-8a84-bc93b989feeb,4540,5775,1143
,,,
fe910bd0-bb84-4c89-8088-b97eedab6116,4500,5775,815
,,,
792cdd8d-693e-427e-b3b8-483de165985d,2686,7525,6476
,,,
7b6c93af-5cc6-45cc-9d45-fd80cee06e4d,2695,7525,6453
,,,
6f846a71-f669-41f8-9ee0-661880deabcb,2695,7525,6453
,,,
0a97047e-d937-4c51-9dd0-b77d116cf154,2695,7525,6453
,,,
35f5ec9d-250f-4dd8-be96-b9c9b4b3a83c,2747,7504,6192
,,,
0cc71363-fe41-43de-8afa-492871f9a1e1,2746,7500,6144
,,,
469d3641-cfb6-4434-ac99-f2c53144c355,2695,7525,6453
,,,
b70be33c-ba7d-460f-ae7b-cc9c73b06ab1,2726,7525,6286
,,,
31195cb3-a4c6-40aa-bac0-737ff6a9b8ed,4404,8388,4664
,,,
8d8ecb51-b373-47fc-963b-c3469325888f,4391,8374,4630
,,,
170a8afa-17ae-47a8-81d0-97f22eb281a5,4363,8374,4573
,,,
6b196a76-64b3-4b58-bfc7-83fb3a967e5b,4326,8374,4408
,,,
e689c06b-d443-4f40-a562-fc223488d429,4326,8374,4344
,,,
2684ac94-6c2a-4383-9d51-a6663f9fbba5,4313,8374,4241
,,,
df19e557-df62-488f-906e-aad587a72f71,4297,8374,4201
,,,
bca1096f-b90e-4ed5-ade7-288769493e8b,4289,8374,4182
,,,
b85d330e-b61a-497e-ab4e-99ec84cd34b3,4281,8374,4162
,,,
eed6c0ef-4124-4f7d-96ba-4261a8873884,3949,8350,3146
,,,
12945c99-1aff-4fce-ac90-76fd99c16406,3904,8350,3101
,,,
1ff0cf1d-666c-4558-91e2-f05a1853517c,3876,8324,3029
,,,
23c8a930-0c7b-4d51-a957-4f86f6c57968,3876,8324,3008
,,,
53cd8226-5c46-429c-acae-29ea9918c132,3829,8307,2619
,,,
1ce5d107-98b0-490c-97ad-ec06c89d6e52,3805,8314,2587
,,,
6bab8f39-9d25-4d07-8cf3-11f3a06ff1ef,3773,8324,2537
,,,
5e3aeb1b-b340-43c2-b2cd-32d195ffea0b,3759,8324,2478
,,,
cf2d31c7-c32c-45f8-bf03-8d565d9c7a51,3769,8324,2518
,,,
ffaa499e-2ebb-45c3-9457-063b74d656ed,3735,8307,2382
,,,
0880e62a-22b9-43e4-b71a-97c57cbec53f,3749,8321,2439
,,,
b1c11a08-a986-44b1-8c37-c257f08c5989,3749,8321,2439
,,,
3e417a5e-a319-4176-9abd-30615426c671,3773,8324,2537
,,,
d1b6bf18-cc1e-463d-a29e-b76880434a83,3744,8317,2420
,,,
e692297a-625a-4dbf-8ec9-e70d6197c82f,3735,8307,2382
,,,
06191fed-5c59-4318-8408-6638d2997c7d,3740,8312,2401
,,,
564cf5f2-dcf5-48a5-9e4e-e6e294964182,3740,8312,2401
,,,
e8af58ff-46f9-40a5-984e-21dd91011a91,3735,8307,2382
,,,
106c8a41-ae2a-4b64-96f4-f62b8cf30790,3730,8303,2363
,,,
7174b41f-edc6-415c-91cd-e9aa965f3ca7,3730,8303,2363
,,,
d77903a2-4a26-4456-8afc-48f019c953ae,3725,8300,2343
,,,
12e1b9a0-cea4-472e-ab50-3730403a2305,3725,8300,2343
,,,
02074e9f-1d69-4ab9-8ba2-f3a74765b043,3720,8300,2324
,,,
66c3262b-3840-49e0-96be-f3f02953614d,3720,8300,2324
,,,
e5fe9fa1-504e-42ee-beff-b6c79b5d00c1,3715,8300,2304
,,,
c786f36d-ca45-4260-8de6-3eb86198881d,3715,8300,2304
,,,
180e593c-8703-4c43-bb48-10211c771747,3694,8307,2227
,,,
bf820458-37ce-433c-a72b-3a20ccf0f037,3647,8301,2020
,,,
6c2da61b-1540-49fb-a58e-6d71157f8b09,3607,8321,1980
,,,
ab5761dd-c7d0-474a-8c0b-baafcf49b883,3605,8320,1963
,,,
9259bf05-54a3-4334-8a7b-d3cdaba1c7be,3611,8314,1945
,,,
28eb7ba7-72e7-4c18-8100-73bede1c564d,3613,8300,1872
,,,
c5784096-2c37-4a55-9c9b-25ef1766f04b,3563,8300,1658
,,,
7e3d8b24-4e12-41fd-a593-7840f82a9452,3876,8324,3008
,,,
51557ac5-4fae-4b3d-a3e8-7698cf823468,3725,8300,2343
,,,
1ff8ca0a-16e8-4ce9-ac30-f2aebfa7f8e5,3605,8320,1963
,,,
5973c3a0-0076-49e7-9ceb-f4efd734c3ab,6213,11910,6169
,,,
06d3598c-af7a-4e9c-ac95-a647a15b8bf3,6249,11861,5924
,,,
0c91a8cb-ab49-46ff-88d8-5874e2033172,6311,11812,5536
,,,
5ab6b74b-6f33-4622-8a2d-568db3ed26a4,6322,11779,5458
,,,
015bacb2-d8af-446a-96ae-ad10a0ebc128,5427,3580,5255
,,,
47f12042-0ae8-49ca-9b92-2278c3cc30c4,5412,3563,5222
,,,
f137fda2-a446-4e5d-b952-fdd1f5c5a1cc,5362,3511,5080
,,,
32f19943-92c0-4b20-a09b-12c65de63334,5265,3433,4845
,,,
fee7d01a-246a-4d36-b3ad-4efdcfd5812e,5237,3397,4781
,,,
78d6c31e-a999-4c58-8f9d-3c0019be4852,5232,3386,4765
,,,
7124a714-bfaa-4919-b193-c78f4c86eee0,5226,3375,4749
,,,
d6d2805d-9d05-41ad-89d8-645073009602,5226,3375,4749
,,,
9facce52-1e59-4238-b4bd-03198f629f24,5220,3369,4730
,,,
9f7925b4-0b5b-427d-a7e0-f5f2e78a694f,5220,3369,4730
,,,
b3080de6-4cf0-40e1-bd64-a850a5c22f26,5214,3364,4712
,,,
936719a6-3813-44a6-847d-08a0ad119c98,5214,3364,4712
,,,
49def39e-fa18-4584-b938-653c4030b359,5201,3351,4636
,,,
277b23ba-f1f9-4d28-aa57-30b6c400fe3c,5201,3351,4636
,,,
9e7ba6b5-eaa2-4bea-9b81-11129fcf7fea,5176,3326,4524
,,,
830b7bed-315d-4cc3-918c-d56f23f10337,5176,3303,4489
,,,
21872196-ba9b-4004-9bc4-87c1f3abfa00,5151,3252,4352
,,,
f5983c4f-7e93-49f0-a49a-4d65b80f0a6b,5132,3232,4294
,,,
12dccb76-c113-4767-95a4-e7d80f182f2c,5132,3232,4294
,,,
7ec8da16-33d2-4919-90a3-d2a875591caa,5126,3226,4274
,,,
57be65c9-90b0-4b9d-9345-e0b90d92a082,5112,3219,4260
,,,
b7b5413f-7d62-4b16-ac24-718cb3e97722,5083,3205,4230
,,,
1d0ffd3d-ade3-409d-9ef6-cbcd35fdeb87,5083,3205,4230
,,,
1430ed9c-527a-409d-b8b4-e228a570ac56,5083,3205,4230
,,,
feefb0e1-232c-46d9-bb24-e6b2551267f8,5076,3201,4191
,,,
3fffc27b-b1e7-42f3-ba25-0634b1f48fd9,5076,3201,4169
,,,
d7a5e814-6889-49d3-b24d-d5b410f911a4,5076,3200,4148
,,,
6b7649ca-3cb5-436d-99dd-e82ba2f8aa4d,5076,3200,4148
,,,
a87cb2c8-908f-4c8a-8c1b-f88311f89b38,5076,3170,4118
,,,
c216c830-841a-4d45-b2d0-1fadb15aae03,5076,3154,4102
,,,
0ec255dd-828b-4905-b899-9fc9105ab3ad,5076,3139,4087
,,,
feada4af-6cc7-4102-af7f-bb3df34724d7,5075,3126,4071
,,,
ef33fe55-a21e-4932-9d5b-0511f64233bd,5075,3126,4071
,,,
d321c35a-c119-4332-be56-28e563ef46c6,5062,3126,4030
,,,
f3197877-2abc-4b0b-8d1b-33e33d159f6b,5062,3126,4030
,,,
ed393851-13d6-4b58-9576-2b83791129af,5055,3126,4010
,,,
bac9ff8a-c321-4e90-876f-ee59ec06a54c,5055,3126,4010
,,,
39352b9b-6acb-436b-b846-9c14db3bc1c6,5049,3119,3992
,,,
be4aea04-4cd1-4991-a5dd-460f02ff0ba4,5039,3089,3962
,,,
fcc5d33e-611b-470b-a92b-784d1d926d51,5034,3074,3947
,,,
f756ae53-84f4-403f-9b52-2eddf578f595,5024,3051,3915
,,,
e8142b31-8573-4fbd-943c-3ff09cd528c5,5024,3051,3915
,,,
9f70ecb6-8338-4ffd-93bd-2d46bdfcfbcd,5019,3051,3894
,,,
2f785a7d-b504-4c5a-86fe-da6a38a9da3e,5019,3051,3894
,,,
ee96c731-6ced-41d5-a58f-c943335e4a6d,5013,3051,3873
,,,
4fc65ea6-ed49-4c09-aa10-b350c9cfa46d,5002,3051,3832
,,,
9338d7a0-bc3b-4d71-927a-d1f6917d85b5,4993,3051,3813
,,,
b0ac1095-d2b8-4543-856b-03b1b4bfa809,4993,3051,3813
,,,
06a49d83-4426-4523-a215-9c814e6004a3,4993,3051,3813
,,,
99937d64-4fc4-426a-a55b-e077c565944d,4981,3051,3795
,,,
f6605ffa-3e2c-4ee6-9b2e-df3e21ac3b3e,4957,3051,3759
,,,
5e20f21c-0457-48ef-97e2-049a31ddf71f,4949,3047,3740
,,,
0192bd70-6f63-405d-8413-9ff8956a91e1,4945,3037,3721
,,,
cf9b7469-d176-416e-8040-32f034779edc,4940,3028,3703
,,,
d7e65c24-9247-44ee-a46d-3d3407affafa,4931,3009,3665
,,,
077f0552-c922-42ed-92ec-ac5f7ce6ba54,4931,3009,3665
,,,
9b849d51-a652-415c-b82a-db0e988a453a,4931,3009,3665
,,,
3b1710d9-3651-423f-b0f0-40bdcc8bd0ed,4926,2999,3646
,,,
8ee8e1ae-e383-4a05-9103-c36c233daa63,4926,2980,3607
,,,
c160e7ec-403d-4012-87f9-15517915d571,4926,2971,3588
,,,
378b7ab6-b2ac-4f41-b134-0906405be5e5,4926,2961,3569
,,,
1e9beb70-db69-4624-8de5-c9011c671ffb,4926,2961,3569
,,,
676285ff-5421-4245-98df-0cbd258653cc,4926,2951,3549
,,,
35d4206f-88bb-4e88-80e9-87bca074ba63,4911,2951,3534
,,,
8bee4903-49bf-4e88-890e-544afbf670c0,4911,2951,3534
,,,
52e5a9b5-1664-45d6-9bed-ecf3eb3ba169,4896,2951,3519
,,,
c8bf8106-39cc-4f05-982d-3d482b43b1de,4881,2951,3504
,,,
6778d668-e230-4da3-947a-a635561befef,4881,2951,3504
,,,
91510fd2-5ba3-466e-bb06-d91ad058f49d,4881,2951,3504
,,,
f2877ee7-7eff-47e7-8b8f-6887386d12f5,4881,2951,3504
,,,
d5d51ee3-2a57-4ff6-ae00-1a63473275f6,4881,2951,3504
,,,
bf52c53e-b3f9-403b-b00b-2b3031cafe72,4872,2943,3487
,,,
81877a32-04fa-4d39-afba-b2f9c23d57ea,4872,2943,3487
,,,
f41b2493-33f7-483f-980a-4631c6fa1d9b,4872,2943,3487
,,,
1ce5e2f0-4c71-432c-b58f-4f42cbff87dd,4872,2943,3487
,,,
67777ad1-5573-4a58-b786-4a07906677f1,4866,2932,3470
,,,
164195c1-35b5-4657-bec6-f11cd7c94d8c,4860,2920,3453
,,,
09ac8a2e-1c5d-4a49-b2b4-283e1c517f5a,4848,2901,3417
,,,
a64543ba-3531-47cc-bb37-079cf7e2c549,4842,2901,3396
,,,
45467d37-4f31-46b8-bb77-fc2f216ddbb4,4828,2901,3355
,,,
2fb108f9-2981-4efa-92df-8b65d57bf72c,4815,2901,3314
,,,
c54a38f3-7a4b-4871-bb87-74b43f59e59f,4822,2901,3335
,,,
3ac774f2-0c42-4c98-9158-4b962220493e,4808,2901,3294
,,,
c7c88de6-5aad-4dd7-b175-219c03e7c751,4801,2901,3274
,,,
8096a4e2-2ab9-46a4-bd66-f4998b767c1d,4801,2889,3256
,,,
9658052d-f1f8-47a1-80b4-fc693d89c682,4801,2901,3274
,,,
620a26f2-5db4-47b7-9e9a-c9cfc7343804,4801,2865,3220
,,,
c7723b82-d50d-474a-8f3c-9ac79cb44ca0,4801,2865,3220
,,,
7157077f-86af-4097-ae92-4066037e33a2,4801,2853,3202
,,,
70fd4bee-e545-48f1-a9d2-b1cccc713e7c,4792,2847,3185
,,,
a78ce9aa-7152-4057-95f6-5b2490dfe90f,4792,2847,3185
,,,
219f1bc9-25f0-4ee7-b050-8a28b6ce7d5d,4757,2829,3133
,,,
e5423ecf-c5c6-40b3-a9e6-3c909430639e,4768,2835,3150
,,,
39c01c41-6678-4f17-9f90-80f27d0e895b,4757,2829,3133
,,,
43660d44-2037-469d-8863-5c71c395878b,4751,2821,3114
,,,
6a635a3f-4bba-43c1-8e4c-ca119bd8cd05,4751,2821,3114
,,,
33faf13a-fe62-40a7-9a41-e5934451b83f,4745,2795,3057
,,,
7d4ea5bf-7df1-4c7c-84b0-9013bdefed25,4745,2795,3057
,,,
fcb7a90e-23bd-442f-95c0-d7a2f6a5ad4a,4739,2789,3037
,,,
78639553-7bb4-4b1c-a7ec-a73b70576e99,4739,2789,3037
,,,
ebff8fbd-a1b9-4521-980b-f219ddded6b4,4739,2789,3037
,,,
fac86005-0683-4118-b8f2-bc1df6cb34a6,4732,2782,3018
,,,
f6246cb1-375e-4fe7-8463-57709c1cffbe,4732,2782,3018
,,,
20d130bf-d9b8-4a70-a310-056a310f2e2e,4725,2776,2998
,,,
b33fea31-d65c-4104-8274-386ee6d713f1,4707,2758,2963
,,,
fa260092-b988-4a84-b60d-f56c7e066f50,4707,2758,2963
,,,
fc5bc17a-a1b6-46e7-b96d-042fe5a86f8d,4699,2750,2945
,,,
2880b0b2-3079-4260-9a43-08aaa9897102,4693,2743,2926
,,,
2c6ec552-c9b4-4904-95e3-c961fa19794a,4693,2743,2926
,,,
d14d6586-817e-43e5-925a-1eca9ab69a0c,4687,2736,2906
,,,
f64b4bd9-abd0-4c42-ba7c-b75ae7480037,4680,2730,2887
,,,
a97beaa2-eb38-4419-8afa-0223228475e6,4680,2730,2887
,,,
0fec1435-a2c5-4b25-98d8-7ec82aadfb89,4680,2730,2887
,,,
52774dc2-4d0a-40d2-991c-d66c7343d972,4675,2724,2867
,,,
967d100a-659d-482d-88c8-872f99559d42,4670,2719,2847
,,,
8b15d34b-d0b7-409b-a25e-97bee89450ae,4659,2709,2806
,,,
c63103e3-8061-4142-aa54-8d66102b1954,4664,2714,2826
,,,
4b67ccf4-9a4f-4aca-a8eb-6ecefec30c48,4642,2692,2746
,,,
d51a03e1-b1b9-4289-ba05-7041c77c1edb,4629,2679,2707
,,,
1b1fd0d8-c123-40cb-9d17-e8ec49ac58fe,4608,2658,2627
,,,
efa4b7fe-bb2c-48d5-a235-f07c9c46d2fa,4608,2658,2627
,,,
8414f21e-2bc5-4853-b203-3e065524b717,4608,2658,2627
,,,
86650ba5-e4ee-4c0d-87f2-3d942325d279,5392,3541,5170
,,,
c831ee07-f640-49ea-baad-30bb752baca7,5356,3505,5061
,,,
ac42a2ad-adcc-4b74-821c-744b17923665,5356,3505,5061
,,,
7ca31ab0-b7d8-4bda-a502-118c63bfa767,5172,3272,4433
,,,
5341dd2a-4c46-4aa8-b1c0-9814f910da79,5156,3257,4373
,,,
a83b27ae-7b3f-4f4f-b5fb-db46003fe6c1,5132,3232,4294
,,,
7acd974c-88ec-4e6e-a19e-4858585c6bdb,5098,3212,4245
,,,
a637c6ee-78ad-43ad-8f6a-0154d156ff57,5076,3201,4191
,,,
be05b4f0-6ca8-473c-af09-b66590a3af7f,5076,3170,4118
,,,
ef2cb26c-7c8e-423d-8581-2e1afbeecc95,5013,3051,3873
,,,
f33cf2e1-5602-4060-bcf8-80ff34a2381a,4926,2961,3569
,,,
7ed13af5-bd84-4956-ad31-ad7de0837af0,4911,2951,3534
,,,
5f8f3636-0e5c-4f45-b03d-54c8b6c79b3e,4801,2877,3238
,,,
f1436d0a-b03e-46e6-83a5-9324cc947953,4745,2795,3057
,,,
5875b6eb-0af2-4db1-93ae-c6c616149397,4739,2789,3037
,,,
08401cfc-70d7-4422-a83a-9b2814a789d9,4732,2782,3018
,,,
0e6bf991-241e-4a78-8771-3719539a6a7f,4699,2750,2945
,,,
dca12908-c93f-4be4-8bcc-993fbd8eed11,4687,2736,2906
,,,
f07bfd5b-6b3d-4b08-9689-f0a3305fc8bf,4654,2704,2785
,,,
e0d4a866-ccec-4252-b5d7-06dff2450273,4654,2704,2785
,,,
f05a3bfe-5e68-447e-9260-a69802cd18b0,4635,2685,2726
,,,
f50c6376-19df-49d6-a888-899247a361b7,5029,3060,3933
,,,
bbad7e3e-e896-4698-a902-bc7548592620,6071,12330,6879
,,,
b2429979-3197-433a-8e71-ff9e8cf6fb91,6134,12349,6655
,,,
3b596772-2e30-4a99-b0fd-e3f2b446cf6e,6194,12309,6495
,,,
7f412e1c-78a0-4bac-82e6-b6467701497a,6199,12300,6478
,,,
840dccf6-0d7a-43d1-afef-0edc86b355c7,6208,12299,6440
,,,
e9d7f0e9-3784-492d-912e-2d72f14934b4,6218,12299,6401
,,,
e9096e08-b6de-4845-900d-befbfef18f60,6222,12294,6363
,,,
77b7cb51-52d7-4662-a388-92c30da3f191,6242,12266,6081
,,,
5629645f-621e-4d4b-9402-afc4ce7c30df,6249,12272,6044
,,,
0721d5b6-3920-4d06-94b4-c7ea44094ab5,6249,12225,5875
,,,
c0dd8c07-942e-48d5-b41e-4a620daec4ef,6267,12207,5779
,,,
7b625923-544f-446b-9883-1bb258a8d5bb,6267,12207,5779
,,,
e8e2f7e3-c3ea-4f48-b287-97ec5b5973c4,6295,12200,5643
,,,
0023b3f8-e21f-4bdf-9497-9914171fe386,6434,12174,4979
,,,
c5496251-c4fd-4a04-b366-61ce3c488841,6417,12174,5015
,,,
207dc188-eeb4-49a5-8596-7a8566f11920,6485,12192,4896
,,,
56ec6b80-d5a2-4991-8823-523716d3fdf3,6500,12074,4668
,,,
06bf6f89-41a1-40ed-8ea8-de12cc850cc5,6500,12074,4668
,,,
1338f8f9-9946-47e9-96c2-79a0590b478b,6500,12074,4648
,,,
8b140576-78aa-46e4-81e1-965195b27256,6561,11986,4339
,,,
837078f3-bac5-4387-94a4-75462b1fc65c,6574,11983,4267
,,,
18647866-75f3-45d8-8949-d06a7961351c,6625,11974,4097
,,,
4c3dc41c-559e-43a0-9f1d-0ca4cde8d4b8,6650,11953,3990
,,,
c961998b-dc05-4eb8-b0ea-4d81d319523d,6675,11967,3746
,,,
1b02ab22-e081-4e96-a6b8-b208bcdb5511,6208,12299,6440
,,,
c4857f6e-3c34-4751-b20b-03ce5d2c3913,6500,12074,4668
,,,
0fb6f7fa-e4dc-48ea-af5d-ad1792988e82,6574,11983,4267
,,,
2d4e42bc-7d86-4efc-b786-5836bd02ef81,5159,5051,6608
,,,
60eca64c-5e2a-41ff-8ed3-a0d11ea08be6,5168,5051,6590
,,,
aaff077f-2266-4796-9e62-fbb540758a3b,5242,5051,6237
,,,
981b0ca4-04e3-4b80-a32b-31afc3bce80c,5256,5046,6179
,,,
ba1d4a2d-4f19-49f9-bc7d-6da6a1bf4eb5,5256,5046,6179
,,,
a3d71c29-2382-4912-b4ca-baa0a6ddfbf7,5275,5027,6102
,,,
c0b1f29f-8b70-4830-be9b-463201a687a3,5294,5026,6044
,,,
a28ddac2-d22a-4f0b-9dcd-63d69133bff8,5305,5026,6005
,,,
1873048a-32c0-4867-a985-2ceb0c5e306a,5310,5026,5986
,,,
52f46b9e-b6ea-4fe8-853d-9c2499325f93,5310,5026,5986
,,,
41c6af7d-1efa-4e38-9956-dc8d5a32db6a,5321,5026,5946
,,,
a3b270b7-33ea-458b-b553-769ab8134dca,5334,5019,5888
,,,
e18e7c11-2cf9-4774-b4e9-adb91c596bb4,5334,5019,5888
,,,
f78f719f-3af9-4b7a-9f11-8bf7b9611763,5338,5015,5868
,,,
06a0da08-65c6-4cf5-91a8-b4ad577e333c,5423,4940,5566
,,,
e30e6969-02d9-482a-a4e5-2fb6614a327e,5450,4910,5456
,,,
63d3dc0f-62bf-4ae3-a463-51efefab5123,5504,4875,5295
,,,
66874359-a5af-46b7-8616-f9e726d8cc6b,5570,4832,5124
,,,
dec2f1f5-1803-4583-9997-de933abc2b71,5574,4827,5104
,,,
f8258ccd-e93d-47bd-b8b7-9d87fc4e2441,5579,4822,5084
,,,
60cac58a-bba1-465c-b144-665c9452ae08,5604,4798,4985
,,,
9a4248fd-61c3-4e27-8b78-87921e1f9b65,5604,4798,4985
,,,
33ce146a-ef4d-4147-b98b-a3cce9cc56e8,5620,4783,4925
,,,
f9666e26-9325-4061-b850-b257a4f332b8,5655,4762,4829
,,,
05741ab3-7cda-49f4-8a82-0b1aac2d8834,5662,4759,4810
,,,
eb531bb0-2565-4ede-b371-a868ad3f189f,5729,4748,4633
,,,
525511ff-4037-42f6-b4fd-6d058a5b3307,5729,4748,4633
,,,
